track_id,track_info,artists,name,playcount,explicit,popularity
1V9vDStzw6C7pXSsIrzER2,"{'uri': 'spotify:track:1V9vDStzw6C7pXSsIrzER2', 'playcount': 1214032, 'name': 'Go Get Her', 'popularity': 0, 'number': 8, 'duration': 195933, 'explicit': False, 'playable': True, 'artists': [{'name': 'Restless Road', 'uri': 'spotify:artist:5XLWHp9tjK7PWm7SMcvo2q', 'image': {'uri': ''}}]}",['Restless Road'],Go Get Her,1214032,False,0
67zZ26O7nHAyL76sEx3tIS,"{'uri': 'spotify:track:67zZ26O7nHAyL76sEx3tIS', 'playcount': 1233089, 'name': 'Love You Back', 'popularity': 0, 'number': 1, 'duration': 202027, 'explicit': False, 'playable': True, 'artists': [{'name': 'Lady A', 'uri': 'spotify:artist:32WkQRZEVKSzVAAYqukAEA', 'image': {'uri': ''}}]}",['Lady A'],Love You Back,1233089,False,0
0s2f8k9pavqKj9NfCXRZNH,"{'uri': 'spotify:track:0s2f8k9pavqKj9NfCXRZNH', 'playcount': 408855, 'name': 'Wonder Woman', 'popularity': 0, 'number': 1, 'duration': 205626, 'explicit': False, 'playable': True, 'artists': [{'name': 'Tenille Arts', 'uri': 'spotify:artist:0gSAxSvAApQc71cTpoXDFu', 'image': {'uri': ''}}]}",['Tenille Arts'],Wonder Woman,408855,False,0
3xoFfxN2RfHqDNG64f9Amw,"{'uri': 'spotify:track:3xoFfxN2RfHqDNG64f9Amw', 'playcount': 1294981, 'name': 'Little Less Lonely', 'popularity': 0, 'number': 1, 'duration': 196013, 'explicit': False, 'playable': True, 'artists': [{'name': 'Chayce Beckham', 'uri': 'spotify:artist:5ujvZU2thXjZgFKPUt1rDt', 'image': {'uri': ''}}]}",['Chayce Beckham'],Little Less Lonely,1294981,False,0
5t9emg56o3DdxYCVNcG1z4,"{'uri': 'spotify:track:5t9emg56o3DdxYCVNcG1z4', 'playcount': 819740, 'name': 'The Reason I Stay', 'popularity': 0, 'number': 2, 'duration': 174274, 'explicit': False, 'playable': True, 'artists': [{'name': 'Abby Anderson', 'uri': 'spotify:artist:0WicR9iYAPd0Bi7i3bz9MB', 'image': {'uri': ''}}]}",['Abby Anderson'],The Reason I Stay,819740,False,0
5bu8p495FPdRySYSptdny2,"{'uri': 'spotify:track:5bu8p495FPdRySYSptdny2', 'playcount': 7426403, 'name': 'Goin For Broke', 'popularity': 0, 'number': 1, 'duration': 202789, 'explicit': False, 'playable': True, 'artists': [{'name': 'Bryan Martin', 'uri': 'spotify:artist:0ChjBYedhZTQnWZWQYg15U', 'image': {'uri': ''}}]}",['Bryan Martin'],Goin For Broke,7426403,False,0
66UwsbwSTHbG5EPPHrCo9i,"{'uri': 'spotify:track:66UwsbwSTHbG5EPPHrCo9i', 'playcount': 917285, 'name': 'Kiss Of Death', 'popularity': 0, 'number': 1, 'duration': 160138, 'explicit': False, 'playable': True, 'artists': [{'name': 'ERNEST', 'uri': 'spotify:artist:4GGfAshSkqoxpZdoaHm7ky', 'image': {'uri': ''}}]}",['ERNEST'],Kiss Of Death,917285,False,0
6LCY0s8iDoooe8eMkdEQMu,"{'uri': 'spotify:track:6LCY0s8iDoooe8eMkdEQMu', 'playcount': 901533, 'name': 'I Know A Guy', 'popularity': 0, 'number': 4, 'duration': 161103, 'explicit': False, 'playable': True, 'artists': [{'name': 'Alex Hall', 'uri': 'spotify:artist:0uQBEPm8cAptCNmTWhio8o', 'image': {'uri': ''}}]}",['Alex Hall'],I Know A Guy,901533,False,0
2ap4uymOqE43iFdzSoUoRq,"{'uri': 'spotify:track:2ap4uymOqE43iFdzSoUoRq', 'playcount': 1333829, 'name': 'Whose Rearview', 'popularity': 0, 'number': 7, 'duration': 196773, 'explicit': False, 'playable': True, 'artists': [{'name': 'Jason Aldean', 'uri': 'spotify:artist:3FfvYsEGaIb52QPXhg4DcH', 'image': {'uri': ''}}]}",['Jason Aldean'],Whose Rearview,1333829,False,0
7Gt9tznlLCCe2gZoRzuLhD,"{'uri': 'spotify:track:7Gt9tznlLCCe2gZoRzuLhD', 'playcount': 912563, 'name': 'Meant For Me', 'popularity': 0, 'number': 6, 'duration': 195176, 'explicit': False, 'playable': True, 'artists': [{'name': 'Colbie Caillat', 'uri': 'spotify:artist:6aZyMrc4doVtZyKNilOmwu', 'image': {'uri': ''}}]}",['Colbie Caillat'],Meant For Me,912563,False,0
0xUNUBJAxEj3irTEMdXgGh,"{'uri': 'spotify:track:0xUNUBJAxEj3irTEMdXgGh', 'playcount': 364740, 'name': 'Pill', 'popularity': 0, 'number': 1, 'duration': 283384, 'explicit': False, 'playable': True, 'artists': [{'name': 'Elvie Shane', 'uri': 'spotify:artist:2eIB6vFotL2su94z3pUC1j', 'image': {'uri': ''}}]}",['Elvie Shane'],Pill,364740,False,0
0S1fmk6xz49SHINeXXpStW,"{'uri': 'spotify:track:0S1fmk6xz49SHINeXXpStW', 'playcount': 1616590, 'name': 'Different About You', 'popularity': 0, 'number': 4, 'duration': 160866, 'explicit': False, 'playable': True, 'artists': [{'name': 'Old Dominion', 'uri': 'spotify:artist:6y8XlgIV8BLlIg1tT1R10i', 'image': {'uri': ''}}]}",['Old Dominion'],Different About You,1616590,False,0
2tyoliWMdmudrQuQbGuKzJ,"{'uri': 'spotify:track:2tyoliWMdmudrQuQbGuKzJ', 'playcount': 871351, 'name': 'Boyfriend', 'popularity': 0, 'number': 17, 'duration': 138026, 'explicit': False, 'playable': True, 'artists': [{'name': 'Parmalee', 'uri': 'spotify:artist:4TshyQDihSYXSWqvclXl3I', 'image': {'uri': ''}}]}",['Parmalee'],Boyfriend,871351,False,0
16daQtWQaH4J34mdhNLSCc,"{'uri': 'spotify:track:16daQtWQaH4J34mdhNLSCc', 'playcount': 23437, 'name': 'Florida Girl', 'popularity': 0, 'number': 8, 'duration': 241248, 'explicit': False, 'playable': True, 'artists': [{'name': 'Lydia Luce', 'uri': 'spotify:artist:5e1SaJPn6U7YpOrNTkW1jH', 'image': {'uri': ''}}]}",['Lydia Luce'],Florida Girl,23437,False,0
3yKNeATTSx2nwgk7ZKFE9b,"{'uri': 'spotify:track:3yKNeATTSx2nwgk7ZKFE9b', 'playcount': 117584, 'name': 'Life/Love', 'popularity': 0, 'number': 1, 'duration': 203085, 'explicit': False, 'playable': True, 'artists': [{'name': 'Nolan Taylor', 'uri': 'spotify:artist:3AvHLKVKOBsr66Jo67MTMo', 'image': {'uri': ''}}]}",['Nolan Taylor'],Life/Love,117584,False,0
2zfxZsXityOS6bJYWNLgJR,"{'uri': 'spotify:track:2zfxZsXityOS6bJYWNLgJR', 'playcount': 111548, 'name': ""I'm Around"", 'popularity': 0, 'number': 1, 'duration': 200202, 'explicit': False, 'playable': True, 'artists': [{'name': 'Donovan Woods', 'uri': 'spotify:artist:4SOtk3HtPYKqxnVuxNBMti', 'image': {'uri': ''}}]}",['Donovan Woods'],I'm Around,111548,False,0
14mxkRSXKwq5vsx1xPUdau,"{'uri': 'spotify:track:14mxkRSXKwq5vsx1xPUdau', 'playcount': 556568, 'name': 'Black Car', 'popularity': 0, 'number': 2, 'duration': 171700, 'explicit': False, 'playable': True, 'artists': [{'name': 'Joy Oladokun', 'uri': 'spotify:artist:7rrTqtOUOwva4sgTx9C9F9', 'image': {'uri': ''}}]}",['Joy Oladokun'],Black Car,556568,False,0
4HhqdvbBk2YeGayKnBZxF6,"{'uri': 'spotify:track:4HhqdvbBk2YeGayKnBZxF6', 'playcount': 697880, 'name': 'Angel', 'popularity': 0, 'number': 5, 'duration': 305160, 'explicit': False, 'playable': True, 'artists': [{'name': 'Black Pumas', 'uri': 'spotify:artist:6eU0jV2eEZ8XTM7EmlguK6', 'image': {'uri': ''}}]}",['Black Pumas'],Angel,697880,False,0
3Qs9dS5nMteTwau3fUFFEP,"{'uri': 'spotify:track:3Qs9dS5nMteTwau3fUFFEP', 'playcount': 34775, 'name': 'For The Birds', 'popularity': 0, 'number': 1, 'duration': 247671, 'explicit': False, 'playable': True, 'artists': [{'name': 'Jack Van Cleaf', 'uri': 'spotify:artist:7nW46aJfNHxK9Y3M5Dhadk', 'image': {'uri': ''}}]}",['Jack Van Cleaf'],For The Birds,34775,False,0
74Om3rXwl9V1JMzjf1nToZ,"{'uri': 'spotify:track:74Om3rXwl9V1JMzjf1nToZ', 'playcount': 134259, 'name': 'All The Way Back', 'popularity': 0, 'number': 10, 'duration': 181270, 'explicit': False, 'playable': True, 'artists': [{'name': 'Mitch Rowland', 'uri': 'spotify:artist:5AH3J6o4zTwo2tADpRiQRZ', 'image': {'uri': ''}}]}",['Mitch Rowland'],All The Way Back,134259,False,0
5yHof3Avv4JjYuzTTks0v8,"{'uri': 'spotify:track:5yHof3Avv4JjYuzTTks0v8', 'playcount': 25504, 'name': 'Hello', 'popularity': 0, 'number': 12, 'duration': 235654, 'explicit': False, 'playable': True, 'artists': [{'name': 'Meadowlark', 'uri': 'spotify:artist:3M8Mq1n1l1TRnTUw2MRSCs', 'image': {'uri': ''}}]}",['Meadowlark'],Hello,25504,False,0
19eUFBAnHBuTz6TCJXhu7h,"{'uri': 'spotify:track:19eUFBAnHBuTz6TCJXhu7h', 'playcount': 19410408, 'name': 'American Town', 'popularity': 0, 'number': 6, 'duration': 197976, 'explicit': False, 'playable': True, 'artists': [{'name': 'Ed Sheeran', 'uri': 'spotify:artist:6eUKZXaKkcviH0Ku9w2n3V', 'image': {'uri': ''}}]}",['Ed Sheeran'],American Town,19410408,False,0
0Ul3RMdHEyJHN6VQ7MfuML,"{'uri': 'spotify:track:0Ul3RMdHEyJHN6VQ7MfuML', 'playcount': 625653, 'name': 'Pollution', 'popularity': 0, 'number': 1, 'duration': 234031, 'explicit': False, 'playable': True, 'artists': [{'name': 'Jonah Kagen', 'uri': 'spotify:artist:5KsRA81UaMVKvLNiwDySfp', 'image': {'uri': ''}}]}",['Jonah Kagen'],Pollution,625653,False,0
5x3mWd9IcT543gzIK3coBo,"{'uri': 'spotify:track:5x3mWd9IcT543gzIK3coBo', 'playcount': 107240, 'name': 'Coyote', 'popularity': 0, 'number': 1, 'duration': 245933, 'explicit': False, 'playable': True, 'artists': [{'name': 'Dylan LeBlanc', 'uri': 'spotify:artist:60rNO7ymhlxcYxrdkDYq1k', 'image': {'uri': ''}}]}",['Dylan LeBlanc'],Coyote,107240,False,0
1WgNdsLpFXb7ycFcM9Cldk,"{'uri': 'spotify:track:1WgNdsLpFXb7ycFcM9Cldk', 'playcount': 98451, 'name': 'The Way You Can', 'popularity': 0, 'number': 1, 'duration': 264422, 'explicit': False, 'playable': True, 'artists': [{'name': 'Joshua Hyslop', 'uri': 'spotify:artist:1I7oHjCjMrMUz66v67yJJu', 'image': {'uri': ''}}]}",['Joshua Hyslop'],The Way You Can,98451,False,0
4g37wGcNWcVCdY0UoRNPzu,"{'uri': 'spotify:track:4g37wGcNWcVCdY0UoRNPzu', 'playcount': 4924316, 'name': 'Will Anybody Ever Love Me?', 'popularity': 0, 'number': 1, 'duration': 249259, 'explicit': False, 'playable': True, 'artists': [{'name': 'Sufjan Stevens', 'uri': 'spotify:artist:4MXUO7sVCaFgFjoTI5ox5c', 'image': {'uri': ''}}]}",['Sufjan Stevens'],Will Anybody Ever Love Me?,4924316,False,0
67B0NZv80ZHyepqiS80APN,"{'uri': 'spotify:track:67B0NZv80ZHyepqiS80APN', 'playcount': 43346, 'name': 'Cedar Street', 'popularity': 0, 'number': 1, 'duration': 163500, 'explicit': False, 'playable': True, 'artists': [{'name': 'Andrea von Kampen', 'uri': 'spotify:artist:6ps9u0MZquDDBReh8XuBeY', 'image': {'uri': ''}}]}",['Andrea von Kampen'],Cedar Street,43346,False,0
1uMazr2OwFSC4SHqfkoY7h,"{'uri': 'spotify:track:1uMazr2OwFSC4SHqfkoY7h', 'playcount': 246955, 'name': 'Better Days', 'popularity': 0, 'number': 3, 'duration': 362786, 'explicit': False, 'playable': True, 'artists': [{'name': 'Noah Gundersen', 'uri': 'spotify:artist:34482S5nfxR441wcnVfrHi', 'image': {'uri': ''}}]}",['Noah Gundersen'],Better Days,246955,False,0
5Ia2g4VpIrzH0mlDFriO6V,"{'uri': 'spotify:track:5Ia2g4VpIrzH0mlDFriO6V', 'playcount': 38567, 'name': 'Moments Flow Upwards', 'popularity': 0, 'number': 5, 'duration': 179225, 'explicit': False, 'playable': True, 'artists': [{'name': 'Benjamin Gustafsson', 'uri': 'spotify:artist:01H1M5VvnktKBqpU0TX8Rl', 'image': {'uri': ''}}]}",['Benjamin Gustafsson'],Moments Flow Upwards,38567,False,0
5ej9MfgSDNbc1qiPfrtIP2,"{'uri': 'spotify:track:5ej9MfgSDNbc1qiPfrtIP2', 'playcount': 226814, 'name': 'Easy Violence', 'popularity': 0, 'number': 1, 'duration': 141773, 'explicit': False, 'playable': True, 'artists': [{'name': 'Sun June', 'uri': 'spotify:artist:0UIQXpn5oXhmpgbUDFzaLb', 'image': {'uri': ''}}]}",['Sun June'],Easy Violence,226814,False,0
03mdOPWVyimOVyNcHfUsXT,"{'uri': 'spotify:track:03mdOPWVyimOVyNcHfUsXT', 'playcount': 281003, 'name': 'Paper Teeth', 'popularity': 0, 'number': 1, 'duration': 221954, 'explicit': False, 'playable': True, 'artists': [{'name': 'Elias Hix', 'uri': 'spotify:artist:7caEhKgBilB0MHIyWWWGsV', 'image': {'uri': ''}}]}",['Elias Hix'],Paper Teeth,281003,False,0
7LbOQt7isddrw3Bs3Czl7E,"{'uri': 'spotify:track:7LbOQt7isddrw3Bs3Czl7E', 'playcount': 194460226, 'name': ""It's Still Rock and Roll to Me"", 'popularity': 0, 'number': 14, 'duration': 177266, 'explicit': False, 'playable': True, 'artists': [{'name': 'Billy Joel', 'uri': 'spotify:artist:6zFYqv1mOsgBRQbae3JJ9e', 'image': {'uri': ''}}]}",['Billy Joel'],It's Still Rock and Roll to Me,194460226,False,0
2Y90nL1ohB4sgYELDs7uNx,"{'uri': 'spotify:track:2Y90nL1ohB4sgYELDs7uNx', 'playcount': 193450733, 'name': 'Glory Days', 'popularity': 0, 'number': 10, 'duration': 254733, 'explicit': False, 'playable': True, 'artists': [{'name': 'Bruce Springsteen', 'uri': 'spotify:artist:3eqjTLE0HfPfh78zjh6TqT', 'image': {'uri': ''}}]}",['Bruce Springsteen'],Glory Days,193450733,False,0
7gSQv1OHpkIoAdUiRLdmI6,"{'uri': 'spotify:track:7gSQv1OHpkIoAdUiRLdmI6', 'playcount': 345258698, 'name': ""I Won't Back Down"", 'popularity': 0, 'number': 2, 'duration': 178360, 'explicit': False, 'playable': True, 'artists': [{'name': 'Tom Petty', 'uri': 'spotify:artist:2UZMlIwnkgAEDBsw1Rejkn', 'image': {'uri': ''}}]}",['Tom Petty'],I Won't Back Down,345258698,False,0
1QEEqeFIZktqIpPI4jSVSF,"{'uri': 'spotify:track:1QEEqeFIZktqIpPI4jSVSF', 'playcount': 739913354, 'name': 'More Than a Feeling', 'popularity': 0, 'number': 1, 'duration': 285133, 'explicit': False, 'playable': True, 'artists': [{'name': 'Boston', 'uri': 'spotify:artist:29kkCKKGXheHuoO829FxWK', 'image': {'uri': ''}}]}",['Boston'],More Than a Feeling,739913354,False,0
3fnPv1LRMxENr63afVhaz1,"{'uri': 'spotify:track:3fnPv1LRMxENr63afVhaz1', 'playcount': 168586979, 'name': 'Honky Tonk Women', 'popularity': 0, 'number': 3, 'duration': 182706, 'explicit': False, 'playable': True, 'artists': [{'name': 'The Rolling Stones', 'uri': 'spotify:artist:22bE4uQ6baNwSHPVcDxLCe', 'image': {'uri': ''}}]}",['The Rolling Stones'],Honky Tonk Women,168586979,False,0
1orVKbp6vqtfAPOmvRofVq,"{'uri': 'spotify:track:1orVKbp6vqtfAPOmvRofVq', 'playcount': 122321261, 'name': ""Rock'n Me"", 'popularity': 0, 'number': 8, 'duration': 187066, 'explicit': False, 'playable': True, 'artists': [{'name': 'Steve Miller Band', 'uri': 'spotify:artist:6QtGlUje9TIkLrgPZrESuk', 'image': {'uri': ''}}]}",['Steve Miller Band'],Rock'n Me,122321261,False,0
6gXrEUzibufX9xYPk3HD5p,"{'uri': 'spotify:track:6gXrEUzibufX9xYPk3HD5p', 'playcount': 299787848, 'name': 'Life in the Fast Lane - 2013 Remaster', 'popularity': 0, 'number': 3, 'duration': 286219, 'explicit': False, 'playable': True, 'artists': [{'name': 'Eagles', 'uri': 'spotify:artist:0ECwFtbIWEVNwjlrfc6xoL', 'image': {'uri': ''}}]}",['Eagles'],Life in the Fast Lane - 2013 Remaster,299787848,False,0
3fkPMWQ6cBNBLuFcPyMS8s,"{'uri': 'spotify:track:3fkPMWQ6cBNBLuFcPyMS8s', 'playcount': 149571307, 'name': ""Burnin' for You"", 'popularity': 0, 'number': 2, 'duration': 271000, 'explicit': False, 'playable': True, 'artists': [{'name': 'Blue Öyster Cult', 'uri': 'spotify:artist:00tVTdpEhQQw1bqdu8RCx2', 'image': {'uri': ''}}]}",['Blue Öyster Cult'],Burnin' for You,149571307,False,0
6io0LJIP9ntX35hTfaxwQG,"{'uri': 'spotify:track:6io0LJIP9ntX35hTfaxwQG', 'playcount': 76209244, 'name': 'Lay Down Sally', 'popularity': 0, 'number': 3, 'duration': 236093, 'explicit': False, 'playable': True, 'artists': [{'name': 'Eric Clapton', 'uri': 'spotify:artist:6PAt558ZEZl0DmdXlnjMgD', 'image': {'uri': ''}}]}",['Eric Clapton'],Lay Down Sally,76209244,False,0
6aqm56xP40foYBBtAWWrnY,"{'uri': 'spotify:track:6aqm56xP40foYBBtAWWrnY', 'playcount': 169410939, 'name': 'Running on Empty', 'popularity': 0, 'number': 1, 'duration': 291893, 'explicit': False, 'playable': True, 'artists': [{'name': 'Jackson Browne', 'uri': 'spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m', 'image': {'uri': ''}}]}",['Jackson Browne'],Running on Empty,169410939,False,0
1CAO7hiNOxJRPW4nFv2aRO,"{'uri': 'spotify:track:1CAO7hiNOxJRPW4nFv2aRO', 'playcount': 80398239, 'name': 'Mama Told Me (Not To Come) - Single Version', 'popularity': 0, 'number': 7, 'duration': 198933, 'explicit': False, 'playable': True, 'artists': [{'name': 'Three Dog Night', 'uri': 'spotify:artist:4FAEZeJcsYYBkNq2D3KGTV', 'image': {'uri': ''}}]}",['Three Dog Night'],Mama Told Me (Not To Come) - Single Version,80398239,False,0
7cy1bEJV6FCtDaYpsk8aG6,"{'uri': 'spotify:track:7cy1bEJV6FCtDaYpsk8aG6', 'playcount': 140227046, 'name': 'China Grove', 'popularity': 0, 'number': 3, 'duration': 195306, 'explicit': False, 'playable': True, 'artists': [{'name': 'The Doobie Brothers', 'uri': 'spotify:artist:39T6qqI0jDtSWWioX8eGJz', 'image': {'uri': ''}}]}",['The Doobie Brothers'],China Grove,140227046,False,0
7fLTytvnvxy653VWxflTRf,"{'uri': 'spotify:track:7fLTytvnvxy653VWxflTRf', 'playcount': 94826470, 'name': 'Stay with Me', 'popularity': 0, 'number': 5, 'duration': 279360, 'explicit': False, 'playable': True, 'artists': [{'name': 'Faces', 'uri': 'spotify:artist:3v4feUQnU3VEUqFrjmtekL', 'image': {'uri': ''}}]}",['Faces'],Stay with Me,94826470,False,0
0ZQmpf5gk4k5VMopcAtyAc,"{'uri': 'spotify:track:0ZQmpf5gk4k5VMopcAtyAc', 'playcount': 31791154, 'name': 'Saturday Night Special', 'popularity': 0, 'number': 1, 'duration': 309666, 'explicit': False, 'playable': True, 'artists': [{'name': 'Lynyrd Skynyrd', 'uri': 'spotify:artist:4MVyzYMgTwdP7Z49wAZHx0', 'image': {'uri': ''}}]}",['Lynyrd Skynyrd'],Saturday Night Special,31791154,False,0
2h23bjG8B3bcD47HBu6bHG,"{'uri': 'spotify:track:2h23bjG8B3bcD47HBu6bHG', 'playcount': 47695439, 'name': 'Late in the Evening', 'popularity': 0, 'number': 1, 'duration': 242706, 'explicit': False, 'playable': True, 'artists': [{'name': 'Paul Simon', 'uri': 'spotify:artist:2CvCyf1gEVhI0mX6aFXmVI', 'image': {'uri': ''}}]}",['Paul Simon'],Late in the Evening,47695439,False,0
0UCg6lnG2MXpuEpf8Pk1MV,"{'uri': 'spotify:track:0UCg6lnG2MXpuEpf8Pk1MV', 'playcount': 77183903, 'name': 'Strutter', 'popularity': 0, 'number': 1, 'duration': 190866, 'explicit': False, 'playable': True, 'artists': [{'name': 'KISS', 'uri': 'spotify:artist:07XSN3sPlIlB2L2XNcTwJw', 'image': {'uri': ''}}]}",['KISS'],Strutter,77183903,False,0
1I6l01BaBgBCVkfQCpIlR6,"{'uri': 'spotify:track:1I6l01BaBgBCVkfQCpIlR6', 'playcount': 55233550, 'name': ""Truckin' - 2013 Remaster"", 'popularity': 0, 'number': 10, 'duration': 306973, 'explicit': False, 'playable': True, 'artists': [{'name': 'Grateful Dead', 'uri': 'spotify:artist:4TMHGUX5WI7OOm53PqSDAT', 'image': {'uri': ''}}]}",['Grateful Dead'],Truckin' - 2013 Remaster,55233550,False,0
0SAbkr0dS7WK3yJSjaZSZl,"{'uri': 'spotify:track:0SAbkr0dS7WK3yJSjaZSZl', 'playcount': 28302249, 'name': 'Magic - 2017 Remaster', 'popularity': 0, 'number': 3, 'duration': 237232, 'explicit': False, 'playable': True, 'artists': [{'name': 'The Cars', 'uri': 'spotify:artist:6DCIj8jNaNpBz8e5oKFPtp', 'image': {'uri': ''}}]}",['The Cars'],Magic - 2017 Remaster,28302249,False,0
37Ptnxxd7WXAaCfWXxcElU,"{'uri': 'spotify:track:37Ptnxxd7WXAaCfWXxcElU', 'playcount': 23369318, 'name': 'Same Old Song and Dance', 'popularity': 0, 'number': 1, 'duration': 233567, 'explicit': False, 'playable': True, 'artists': [{'name': 'Aerosmith', 'uri': 'spotify:artist:7Ey4PD4MYsKc5I2dolUwbH', 'image': {'uri': ''}}]}",['Aerosmith'],Same Old Song and Dance,23369318,False,0
1CvBqoxfDF1C1HtSh1NhCH,"{'uri': 'spotify:track:1CvBqoxfDF1C1HtSh1NhCH', 'playcount': 9657130, 'name': 'Long Way Home', 'popularity': 0, 'number': 3, 'duration': 190200, 'explicit': False, 'playable': True, 'artists': [{'name': 'Tom Waits', 'uri': 'spotify:artist:7x83XhcMbOTl1UdYsPTuZM', 'image': {'uri': ''}}]}",['Tom Waits'],Long Way Home,9657130,False,0
7cYuolexJpsjD91G6i7XIm,"{'uri': 'spotify:track:7cYuolexJpsjD91G6i7XIm', 'playcount': 13871342, 'name': 'Every Picture Tells A Story', 'popularity': 0, 'number': 1, 'duration': 359733, 'explicit': False, 'playable': True, 'artists': [{'name': 'Rod Stewart', 'uri': 'spotify:artist:2y8Jo9CKhJvtfeKOsYzRdT', 'image': {'uri': ''}}]}",['Rod Stewart'],Every Picture Tells A Story,13871342,False,0
1b0sraww5e2cubW3K90kwf,"{'uri': 'spotify:track:1b0sraww5e2cubW3K90kwf', 'playcount': 24884591, 'name': 'Face It Alone', 'popularity': 0, 'number': 16, 'duration': 247986, 'explicit': False, 'playable': True, 'artists': [{'name': 'Queen', 'uri': 'spotify:artist:1dfeR4HaWDbWqFHLkxsg1d', 'image': {'uri': ''}}]}",['Queen'],Face It Alone,24884591,False,0
0ewrI06EIDMGXvgJxuyF3U,"{'uri': 'spotify:track:0ewrI06EIDMGXvgJxuyF3U', 'playcount': 97749655, 'name': 'Dearly Departed (feat. Esmé Patterson)', 'popularity': 0, 'number': 3, 'duration': 212800, 'explicit': False, 'playable': True, 'artists': [{'name': 'Shakey Graves', 'uri': 'spotify:artist:1fZpYWNWdL5Z3wrDtISFUH', 'image': {'uri': ''}}]}",['Shakey Graves'],Dearly Departed (feat. Esmé Patterson),97749655,False,0
0fCwTrRNfoNk962ati8n2K,"{'uri': 'spotify:track:0fCwTrRNfoNk962ati8n2K', 'playcount': 265261782, 'name': ""All Your'n"", 'popularity': 0, 'number': 8, 'duration': 218280, 'explicit': False, 'playable': True, 'artists': [{'name': 'Tyler Childers', 'uri': 'spotify:artist:13ZEDW6vyBF12HYcZRr4EV', 'image': {'uri': ''}}]}",['Tyler Childers'],All Your'n,265261782,False,0
5tlu2nA8GxkDx8UTKG1rLV,"{'uri': 'spotify:track:5tlu2nA8GxkDx8UTKG1rLV', 'playcount': 56068451, 'name': 'People Need A Melody', 'popularity': 0, 'number': 3, 'duration': 252301, 'explicit': False, 'playable': True, 'artists': [{'name': 'The Head And The Heart', 'uri': 'spotify:artist:0n94vC3S9c3mb2HyNAOcjg', 'image': {'uri': ''}}]}",['The Head And The Heart'],People Need A Melody,56068451,False,0
1y3NV3N99VoSP4crdkbog7,"{'uri': 'spotify:track:1y3NV3N99VoSP4crdkbog7', 'playcount': 12391490, 'name': 'Drop Stop Roll', 'popularity': 0, 'number': 1, 'duration': 170788, 'explicit': False, 'playable': True, 'artists': [{'name': 'Rainbow Kitten Surprise', 'uri': 'spotify:artist:4hz8tIajF2INpgM0qzPJz2', 'image': {'uri': ''}}]}",['Rainbow Kitten Surprise'],Drop Stop Roll,12391490,False,0
7rC3P7tpWriaC4hYWKwGQd,"{'uri': 'spotify:track:7rC3P7tpWriaC4hYWKwGQd', 'playcount': 101632093, 'name': 'Hey Lover!', 'popularity': 0, 'number': 2, 'duration': 162560, 'explicit': False, 'playable': True, 'artists': [{'name': 'Wabie', 'uri': 'spotify:artist:3wOQaMNQU0rbzWyGXIudmE', 'image': {'uri': ''}}]}",['Wabie'],Hey Lover!,101632093,False,0
6iCJCZqDJjmBxt07Oid6FI,"{'uri': 'spotify:track:6iCJCZqDJjmBxt07Oid6FI', 'playcount': 118731997, 'name': 'Buttercup', 'popularity': 0, 'number': 13, 'duration': 226610, 'explicit': False, 'playable': True, 'artists': [{'name': 'Hippo Campus', 'uri': 'spotify:artist:1btWGBz4Uu1HozTwb2Lm8A', 'image': {'uri': ''}}]}",['Hippo Campus'],Buttercup,118731997,False,0
5ftdTvmQjjsL23t7jxADfI,"{'uri': 'spotify:track:5ftdTvmQjjsL23t7jxADfI', 'playcount': 449382692, 'name': 'Brazil', 'popularity': 0, 'number': 1, 'duration': 252306, 'explicit': False, 'playable': True, 'artists': [{'name': 'Declan McKenna', 'uri': 'spotify:artist:2D4FOOOtWycb3Aw9nY5n3c', 'image': {'uri': ''}}]}",['Declan McKenna'],Brazil,449382692,False,0
35Z7oHhfYZJ5KTAG87nWPb,"{'uri': 'spotify:track:35Z7oHhfYZJ5KTAG87nWPb', 'playcount': 10277816, 'name': 'Insomnia', 'popularity': 0, 'number': 1, 'duration': 192135, 'explicit': False, 'playable': True, 'artists': [{'name': 'The Moss', 'uri': 'spotify:artist:4wPeDqxPKkBN50kr8XhEma', 'image': {'uri': ''}}]}",['The Moss'],Insomnia,10277816,False,0
3HdcqQpq7zb5GbEKBDY34p,"{'uri': 'spotify:track:3HdcqQpq7zb5GbEKBDY34p', 'playcount': 69055046, 'name': 'Humbug Mountain Song', 'popularity': 0, 'number': 2, 'duration': 184346, 'explicit': False, 'playable': True, 'artists': [{'name': 'Fruit Bats', 'uri': 'spotify:artist:6Qm9stX6XO1a4c7BXQDDgc', 'image': {'uri': ''}}]}",['Fruit Bats'],Humbug Mountain Song,69055046,False,0
0dqJjKKxuKD5Dt3QH2n4CG,"{'uri': 'spotify:track:0dqJjKKxuKD5Dt3QH2n4CG', 'playcount': 31690482, 'name': 'Hands Down', 'popularity': 0, 'number': 2, 'duration': 257693, 'explicit': False, 'playable': True, 'artists': [{'name': 'The Greeting Committee', 'uri': 'spotify:artist:1MIe1z4RdqLqHSJsb7EBMm', 'image': {'uri': ''}}]}",['The Greeting Committee'],Hands Down,31690482,False,0
